username,date,content,user_location,bulan
multajp,2021-03-29 12:27:31+00:00,"Hari Ini, Sebanyak 110 Personel Polda Banten Telah di Vaksin https://t.co/Xuyz5iGv3q https://t.co/PMNdxRYaAJ",Banten,Maret
FebrianiFatma,2021-03-07 14:39:28+00:00,"5. Jika ada penyakit bawaan (kanker, autoimun sistemik) agar melampirkan surat keterangan dokter yang menyatakan boleh divaksinasi
5. Pemberian vaksin jika memenuhi syarat setelah skrining.
6.Menggunakan masker saat pelaksanaan vaksinasi",Sumatera Utara,Maret
venomgnome,2021-06-23 00:01:06+00:00,"Ganjar Pranowo Meminta Masyarakat Mewaspadai Covid Varian Delta, Berikut Langkah-Langkah Vaksin
Bersatu Lawan Covid19
https://t.co/RrKZkhvugs",Bengkulu,Juni
agungaagung,2021-02-26 13:30:18+00:00,"@awashoax @Ikhwan73869516 @nzorock @kompascom @jokowi Apa2 peresmian, vaksin datang bikin seremoni. Biar dikata apa si?",DKI Jakarta,Februari
PanggilsayaYaya,2021-01-13 03:08:44+00:00,Vaksin vaksin taik anjing,Sumatera Barat,Januari
veasilia,2021-03-29 02:44:40+00:00,@C_pure Tetep karantina &amp; kudu udah vaksin 2x 😅,DKI Jakarta,Maret
lendirgyarados,2021-02-12 10:54:43+00:00,@citicolin Heee beneran yah? Katanya gara2 instruksi papdi yg tua tua dan komorbid bisa dapet vaksin jadi ngedrop stok di bali,Bali,Februari
pminveget,2021-05-29 13:26:21+00:00,"selamat tambah umur mamak ke 66.. ponakan ponakan ada yang 8 tahun, sekalian anak ayah ke 15..sehat semua.. mamak bapak sudah vaksin covid-19 lansia.. sehat terus mamak bapak.. supaya bisa ibadah yang khusu' tiap hari https://t.co/XQ0BrE7aJN",Kalimantan Timur,Mei
pidtatoss,2021-01-14 11:57:11+00:00,Ngevaksin tapi ga vaksin https://t.co/ky2UbDoeTq,Jawa Tengah,Januari
achietmokoginta,2021-05-28 04:44:11+00:00,"Yes? Or
No?

I think I'm not ready for this 😔, selama anak2 belum bisa di vaksin kayaknya mending PJJ dulu.

Walaupun kayaknya gw akan jadi satu2 nya ortu yang nolak PTM. https://t.co/RKUy4eWXSD",Banten,Mei
ivanpw,2021-01-24 09:37:46+00:00,Semalam mimpi disuntik vaksin artinya apaan ya gaes? 🤔,DI Yogyakarta,Januari
jivabaskoro,2021-06-29 14:47:36+00:00,"Inggris klaim sudah vaksin 33,5 juta penduduknya. Penduduk Inggris 66,8 juta. Artinya separo udah divaksin.

Jerman juga klaim 53% penduduknya udh di vaksin pertama. 

Itu yang mungkin mereka agak lunak sama warga yg udh divaksin. https://t.co/nr3tHXemJL",Sumatera Utara,Juni
mohdanisy2116,2021-01-26 05:04:52+00:00,Vaksin tak percaya saya janji tak bagitau cikgu lain percaya pulak,Aceh,Januari
Abizardibagja,2021-02-27 16:09:48+00:00,@aradhiasc Gausah salahin vaksin !,Kalimantan Tengah,Februari
biyan_yoga,2021-07-10 14:20:43+00:00,"Nanti hari Senin mau vaksin Covid-19 dulu, doakan kami ya pemirsa.. semoga dalam melakukan vaksin Covid-19 nya dgn lancar ya, Amin Ya Allah 🤲🏻.",Kalimantan Barat,Januari
RahnaTrisnayani,2021-03-28 01:46:31+00:00,"Acara vaksin mulai jam 8,
Orng” pda dtng jam 7..
Otomatis pada berkerumunlah..",Bali,Maret
teguh_septiyan,2021-01-24 23:20:33+00:00,"Pengalaman pikiran bawah sadarku berkata akan ada acara vaksin dan blokade jalan, penolakan dimana mana.",Jawa Timur,Januari
muz_azzam,2021-02-27 07:35:51+00:00,"@bernamadotcom @MuhyiddinYassin @PMOMalaysia Bla bla bla.. Sy dah vaksin, jgn lupa dftar.

Eh. Bila nk bukak Parlimen https://t.co/PlLmzOR9tE",Aceh,Februari
shilahudinayub,2021-04-29 15:06:18+00:00,Bener - bener vaksin ⛰ https://t.co/FRarQgE3nx,Sulawesi Utara,April
Zaki_Yamani_,2021-05-29 15:31:19+00:00,"@chowkonyeow jangan buka pusat pemberian vaksin gergasi. Gunakan klinik sedia ada, termasuk klinik swasta. Doktor gigi pun pandai suntik. https://t.co/Mhc45jgXHR",Kalimantan Tengah,Mei
Cak_X01,2021-01-27 04:22:01+00:00,"Selanjutnya, Kepala Negara juga melalui tahap penapisan kesehatan seperti pengukuran suhu tubuh, tekanan darah, dan pemeriksaan riwayat kesehatan untuk memastikan penerima vaksin berada dalam kondisi prima dan layak mengikuti vaksinasi untuk dosis kedua ini. https://t.co/IKlL9GlyBV",Jawa Timur,Januari
achietmokoginta,2021-06-29 16:43:52+00:00,"@timmymalachi Lah yang penting dapet vaksin lengkap kan 🙄, aku juga nanti ke 2 di puskesmas pd aren. @ombotaakk yang pertama di Santika ke 2 juga di puskesmas.",Kalimantan Tengah,Juni
gustibrewon,2021-07-04 05:05:26+00:00,"Saya sudah pernah ke Dinkes Kota Kupang. Saya sudah meminta atensi Dinkes. Saya sudah lapor ke @OmbudsmanRI137  NTT terkait masalah dosis kedua Vaksin Astrazeneca yg lagi sulit di Kota Kupang. Semoga ada solusi. @LaporCovid
@kemenkomarves @KemenkesRI",Nusa Tenggara Timur,Juni
T_yaraaaaa_,2021-05-28 02:30:28+00:00,"Vaksin pertama, sinovac. Di rspad gatot subroto. 28-mei-2021.",Banten,Mei
MCimumun,2021-06-07 08:03:02+00:00,"Saudi Belum umumkan mekanisme penyelenggaraan Haji tahun ini karena mutasi virus Covid - 19 dan kelangkaan Vaksin

Dana Haji Aman
#StopHoaxDanaHaji https://t.co/lIXgsijLC2",Bengkulu,Juni
pikacubo,2021-06-05 11:53:28+00:00,@collegemenfess Gue mendukung pak nadiem sih.  Karena anak sekolahan juga kan masih belom bisa vaksin ga sih (sorry kalau salah). Karena setay gue vaksin yg beredar skrg min umurnya 18-20 tahun.,Sumatera Selatan,Juni
NandaRitonga,2021-07-07 11:06:58+00:00,@timmymalachi Aku kak. Vaksin sinovac. Nafsu makan naik drastis. 🥲,Kepulauan Bangka Belitung,Mei
DonJuanOgie,2021-04-10 09:01:14+00:00,@cahcopek Yoi.... Banyak budak setan yg suka nyinyir di info pinang lagi vaksin way,Riau,April
ZULFIKA72040657,2021-01-24 14:50:42+00:00,kalo sudah divaksin. apa boleh gak pake masker. terus apa boleh berkerumun. terus apa perlu jaga jarak.. kalo masih blm boleh.. apa tujuan vaksin.. tolong yg ngerti kasih info dong...,Kepulauan Bangka Belitung,Januari
RareDarL_N,2021-07-08 03:04:43+00:00,"@OyKentangk gak bisa bedain mana bunga mana ochi 😭 indah semua 😭
btw ini dari semalam trus tadi pagi aku nonton ini, supaya gak gugup krn mo vaksin wkwkwk",Nusa Tenggara Timur,Mei
BelaNKRI17,2021-06-21 07:50:09+00:00,Vaksin COVID-19 Aman https://t.co/fsYlorMgrr,Sumatera Barat,Juni
fay_erha,2021-06-22 06:40:41+00:00,"@andikamalreza Bokap nolak keras, alasannya bikin sedih
""Biarlah kak, papa gak usah Vaksin, udah tua juga papa kak, kalo emang harus ""pulang"" papa malah seneng, bisa cepat ketemu mama""😊🥺🥺😥😔😞 Usia Bokap 71th dan nyokap beberapa hari lagi udah 4 th ""pulang"" duluan😣",Jambi,Juni
RareDarL_N,2021-07-08 02:07:07+00:00,"@OyKentangk akibat nonton pemandangan bunga2 di find your korea epsd 4 wkwkwk
udah dari tadi pagi dek... karena mo antri vaksin... 😭
kamunya?",Nusa Tenggara Timur,Januari
polsek_sentani,2021-01-05 06:43:00+00:00,Vaksin covid19 sinovac yang sudah tiba di Sumatera selatan akan segera didistribusikan ke tujuh dan kota pelaksanaan vaksinasi tahap pertama #PolriKawalDistribusiVaksin https://t.co/O39OeCF8FM,Papua,Januari
PpidUtama_grob,2021-01-25 22:45:14+00:00,"Penyuntikan Vaksin Covid 19 oleh Tim Medis  untuk Bupati Grobogan  @SumarniGrobogan pada tanggal 25 Januari 2021.
#VaksinasiDimulai 
#VaksinCovid19 
#Bersamacegahcovid19 
#JagaDiri 
#JagaKeluarga
#JagaNegara
#patuhiprotokolkesehatan https://t.co/r9uAvMKfvQ",Jawa Tengah,Januari
yudha_chondro,2021-06-29 15:15:51+00:00,"@halfmoonnnnnn_ @secrethagrid @tubirfess Jgn ngarep penanganan covid ala indonesia, tp mau hidupnya ala negara maju. Kamu td bahas timnas belgia, ni negaranya ngebut perkara vaksin. https://t.co/4PgVhg5kCR",Banten,Juni
ZULFIKA72040657,2021-01-08 17:56:56+00:00,kenapa kandungan vaksin gak disebutkan asalnya dari apa. kenapa gak diumumkan aja jika memang kandungannya halal. rakyat jadi bertanya tanya,Kepulauan Bangka Belitung,Januari
NurAlis74284183,2021-07-04 05:54:41+00:00,"Lebih Dari 45 Juta Orang Indonesia Sudah Vaksin Anti Covid-19

https://t.co/B6e5sAoarj https://t.co/QuQZk0nFpf",Sulawesi Barat,Januari
Anjaswisesa_K,2021-07-10 11:38:48+00:00,@borntobestub Aku. Ih dimana mau vaksin disana aja,Lampung,Februari
attentiioonn,2021-06-29 23:39:15+00:00,"Setelah vaksin hari senen, hari selasa kontak langsung sama pasien covid. Isoman bentar, ntar rapid moga"" aman :))) agaknya degdegan tapi yamogimana whehe",Jawa Tengah,Juni
Innosensius_,2021-01-29 10:43:07+00:00,@waz_faw Udah vaksin semua padahal. Gatau kenapa. Cek wa coba,DI Yogyakarta,Januari
PrasterPeter,2021-02-25 07:36:04+00:00,@kamalacempaka Suntik vaksin bune...,Banten,Februari
addincoelidin,2021-05-29 03:25:20+00:00,"Asu i piye to jane, seng penting i vaksin e opo sertifikat e ?",Jawa Timur,Mei
PolsekPlaju3,2021-03-25 10:56:51+00:00,"Ayo!!!

Sehatkan Orang Tua Kita
Sukseskan Vaksinasi LANSIA
JANGAN ADA KERAGUAN!!
Karena Vaksin COVID-19
Aman &amp; Halal
.
.
JAGOAN PALEMBANG
JAGO PALEMBANG!
.
#polripresisi
#PolisiDulurKito
@DivHumas_Polri
@PolisiSumsel
@irvanprawira
@palembangpolice https://t.co/rDft1Lgx9C",Sumatera Selatan,Maret
agus_kuncoroe,2021-03-08 12:46:32+00:00,@sugarrrbabbyyyy Sakitan mana ditusuk delep apa ditusuk vaksin?,Kalimantan Selatan,Maret
zuluCarnine,2021-01-13 13:31:17+00:00,Vaksin 😀😀😀 #RaffiAhmad https://t.co/PJU2zzD11z,Jambi,Januari
IDAZAINAL8,2021-04-24 06:01:48+00:00,"Suntikan vaksin tidak membatalkan puasa.... 
@tppkemendes 
@Pusat_PPMD 
@TPPISUMUT 
@BatuTppi 
@halimiskandarnu 
@jokowi 
@fachrilabalado 
@yusradaridesa 
@imansyukri 
@GunawanAbdi7 
@Ogek97759196 
@meanstoruski 
@RizkyAP_Hrp 
@Marwan00528826 
@Suprian02150159 
@NurlenaNasutio4 https://t.co/jyUnx6KjWa",Sumatera Utara,April
pranyotoagus67,2021-03-02 07:20:02+00:00,"Polisi keren beri contoh terbaik dg ikut vaksin
#VaksinasiAnggotaPolri https://t.co/dhm1jINKpx",Kalimantan Selatan,Maret
rnldyvrgw,2021-03-22 10:29:22+00:00,Knp masih sempet mikir foto pas vaksin???,Jawa Barat,Maret
fareast231217,2021-02-27 04:44:19+00:00,@TKohHock So berita cm penang is the first fpt vaksin is hoax la,Aceh,Februari
suhariadi30,2021-01-17 09:51:34+00:00,@dr_koko28 @fadlizon Emang vaksin obat paling mujarab,Jambi,Januari
1998asgd,2021-04-29 15:35:16+00:00,"@Zeerooreo @jnnyjazz @inierde @irasjafii Kemaren sih iya udah bisa lepas masker. Soalnya 315 juta jiwa disana sudah di vaksin dalam waktu sepekan sekitar 75%an. Indo kan dibawah 300juta jiwa tapi yg divaksin baru sekitar 1,4% :( maaf kalo salah sekilas doang liat berita nya",Kalimantan Tengah,April
Izwankhan2,2021-05-29 10:59:59+00:00,@yeem87 @JKJAVMY Dapat ni tak? https://t.co/ENRpidoy6W,Kalimantan Tengah,Mei
MaurenChesaria,2021-07-07 04:12:57+00:00,"Tadi dapat masyarakat dtng, terus keluhannya hanya Asam lambung Naik, terus minta Surat keterangan bahwa dia nggak layak vaksin. Karena  'katanya' teman temannya yg lain waktu mau vaksin di salah Satu Faskes nggak d kasih vaksin krn Asam lambung Naik terus dapat Surat keterangan.",Sulawesi Tengah,Januari
hudattamini,2021-01-26 06:03:47+00:00,@Namaku_Mei @firdzaradiany Vaksin melindungi orang sehat dari terinveksi virus ..... Sedangkan Obat diberikan untuk mengobati orang sakit ...... Jelas beda ... !!,Kalimantan Timur,Januari
AkuCullen2,2021-05-26 05:12:44+00:00,"@ursantaclauz Itu utk vaksin warga lokal, kalau staff ayana udh pda semua",Bali,Mei
rezkadwf,2021-01-29 07:04:13+00:00,"@sukabirubiru Iyaa makannya pas baca artikel lemes gua kemungkinan bertahan tipis resiko kematian 90-95% makannya semalem gua temenin begadang aja, gua gatau sih kenanya faktor kucing kampung yg banyak juga dirumah dikasih makan / emg fisik kucing gua lemah, karna emaknya hamil sebelum vaksin",DKI Jakarta,Januari
DirtyHarryn,2021-06-17 03:40:43+00:00,"Itu mah bukan efek dari vaksin.
Tapi emang bawaan orok, laper dan pengantukan 😀 https://t.co/vCwxFRKN2u",Kalimantan Timur,Juni
deartn_,2021-07-08 11:39:08+00:00,Cuma setelah vaksin yang bisa buat aku akhirnya tidur siang dengan nyenyak.,Kalimantan Barat,Mei
dianprimashita,2021-02-09 14:34:22+00:00,"@sophroosyne Smpe skrg aman, ga ngerasain efek apa pun sih setelah vaksin",Bali,Februari
jonbudi,2021-03-28 09:57:00+00:00,akhirnya mendapat giliran untuk vaksinasi covid19 dengan vaksin sinovac. semoga herd imunity meningkat dan pandemi segera berakhir. https://t.co/TYHrrBqbTG,Banten,Maret
ninacassiel,2021-03-28 08:53:33+00:00,"Niatnya mo mulai lagi 2week weight loss course gym..tapi trus inget bakalan banyak pushup dan plank...meanwhile lusa vaksin ke2

Oke skip dulu..zumba2an ama jumprope aja...😂😂😂😂",Banten,Maret
arminhari,2021-01-28 12:03:31+00:00,"dengan ini, sa bersaksi. sa ndak mau disuntik vaksin covid-19. biar dikasih sama ps5, tatta sa ndak mau.

tapi bisa kira-kira ps5-nya mo saja sa ambil?",DKI Jakarta,Januari
mematchamatchai,2021-07-07 13:55:35+00:00,"@Hi_Dianra Sippp, berarti kalo aku tidur terus alasannya,""Abis vaksin"" 🤣🤣",Kalimantan Barat,Januari
Indah05209372,2021-06-08 02:14:29+00:00,"Percaya Kinerja Pemerintah

Melah vaksin sanak.... https://t.co/ILu48SFS79",Bengkulu,Juni
intanrmdni,2021-05-08 04:00:42+00:00,"Efek vaksin kedua
Ngantuk pol",Nusa Tenggara Barat,Mei
dururu23,2021-05-29 12:55:24+00:00,@shafee_kha @KhadijahTg11 Lekaih la dftar.. blh selpie done vaksin nanti...my sejahtera aku baru  keluar poskod weh..,Aceh,Mei
EkoPurw24636495,2021-06-11 01:37:26+00:00,"Waspada Provokasi, gak perlu takut ayo kita vaksin https://t.co/eXzCD98rSs",Sumatera Selatan,Juni
adviprast,2021-04-09 14:26:34+00:00,@FirzaHusain @AnakLolina2 Keknya bkn vaksin. Tp toxicant,Jawa Tengah,April
Hidayah_Art,2021-06-26 12:48:50+00:00,"Demi bisa vaksin tanpa KIPI, aku skrining dengan melakukan test Genose C19. Niatnya untuk menyiapkan tubuh yang sehat dan siap vaksinasi.

Alhamdulillah hasilnya negatif.
Lokasi di @novotelsemarang https://t.co/jAa8p3Q1jp",Jawa Tengah,Juni
KejatiJambi,2021-04-07 17:21:56+00:00,Ikatan Adhyaksa Dharma Karini Wilayah Jambi mengikuti Webinar Sosialisasi Vaksin Covid-19 secara virtual yang diikuti oleh seluruh Ketua &amp; anggota IAD se-Indonesia https://t.co/AdwlakPug6,Jambi,April
fariedtrainer,2021-03-19 03:28:04+00:00,"Seriously, lps vaksin tangan lenguh oh.. hari ni terasa lg",Aceh,Maret
bumagda_,2021-05-29 07:34:18+00:00,"Update 1x 24 jam pasca vaksin Covid-19 menggunakan Astra Zeneca: Tidak demam, tidak pusing/lemas/ngantuk. Sedikit badan pegal dan sakit, di area bekas suntikan masih sakit. 

Ngga ada perubahan signifikan yang terjadi, sih. I feel good :)",Banten,Mei
Emayant63176260,2021-06-22 00:47:24+00:00,Percepat vaksin merupakan kunci suksesnya penanganan pandemi COVID-19. Yuk Disiplin Prokes https://t.co/4LuxQVGXfK,Kepulauan Bangka Belitung,Juni
andhkctra,2021-05-20 02:32:27+00:00,"Kalau ada kenalan cerita dapat jatah vaksin tapi dianya gak mau divaksin dengan alasan ina ini itu, menjerit dalam hati hamba 🥲
HAMBOK JATAHMU KEKNO AKU WAE CETO GELEM 🗣",Jawa Tengah,Mei
DinasTebing,2021-01-29 05:51:09+00:00,"Mari mengenal lebih jauh tentang vaksin dan manfaatnya.

https://t.co/7Cw0iVYP7k",Aceh,Januari
mantegil1,2021-06-25 00:33:26+00:00,"Dari benda dengan vaksin covid 19
Damai Indonesiaku https://t.co/IQwSKeSsuC",Kepulauan Bangka Belitung,Juni
chef_bamz,2021-05-27 04:25:13+00:00,"Aku Vaksin disik Yo rek….. #vaksìncovid19 @ Surabaya, Indonesia https://t.co/67rIG4xgx2",Jawa Timur,Mei
meeneel,2021-04-29 09:21:53+00:00,@YayuMulya abis vaksin cusss @aridhani @rinanamaku @v60coffeebreak PIM 🚀🚀🚀,DKI Jakarta,April
alemongyeti,2021-02-15 09:59:52+00:00,@infodrakor_id Udah nemu vaksin Zombie jadi swag yaa noon 🤩🤩,Jawa Barat,Februari
RestuAlfina,2021-06-29 09:08:34+00:00,Otw membujuk bojo supaya mau suntik vaksin,Jawa Tengah,Juni
ericwh93,2021-06-29 07:38:39+00:00,"Ambu-ambune di endorse covid po mbah 😂
Aku bar vaksin ki mbah. https://t.co/vAsSrQIXDC",DI Yogyakarta,Juni
AnadoloDimas,2021-06-26 22:46:07+00:00,"Terkait penerimaan vaksinasi, sebanyak 914.200 dosis vaksin Covid-19 tahap dua termin pertama untuk 38 kabupaten/kota di Provinsi Jatim mulai didistribusikan. Proses distribusi ini dilakukan dalam dua hari yakni Senin-Selasa (22-23 Februari). Doa Untuk Bangsaku",Sulawesi Tenggara,Januari
Pian37506620,2021-06-26 01:26:18+00:00,"Cegah penyebaran covid-19 dengan vaksin.
Disiplin Atasi Pandemi https://t.co/yNmxSnFwJt",Kepulauan Bangka Belitung,Mei
kpuprovgtlo,2021-07-08 08:11:51+00:00,"Dulolo Ito Mo Vaksin!
Berikut informasi Gerai Vaksin Presisi Polda Gorontalo untuk #TemanPemilih yang berada di Provinsi Gorontalo. https://t.co/7J990kNFR9",Gorontalo,Januari
khrsmarf,2021-06-29 14:04:00+00:00,"@wardatulchamro_ @KediriFess kurang paham sih, tujuan vaksin mung nggo golek surat keterangane wae, nggo pulang balik batam",Kepulauan Riau,Juni
pitza___,2021-05-29 23:13:13+00:00,okay dah dapat tarikh &amp; masa vaksin. good,Kalimantan Tengah,Mei
muthahhar_06,2021-06-28 15:06:58+00:00,"Kasian mau ngurus apa apa di persusah karena belum vaksin. Astagaa,, sungguh dzalim ini aturan.
Cukup menakut2in masyarakat dengn covid, jangn lagi di takuti/persulit dengn tdk adanya kartu vaksin itu. 🤧",Sulawesi Tengah,Juni
Achie_Ones,2021-01-12 09:14:02+00:00,"@yumglg Apa yang dia derita..

Nahhh problemnya..

Apakah, untuk yang menyandang penyakit tertentu ini, yang tidak dianjurkan untuk vaksin.. akan berpengaruh untuk kesehatannya ??? Jika tidak, ya bagus.. tapi jika mempunyai berpengaruh. Ada baiknya untuk dikaji kembali..",Sumatera Barat,Januari
MalukuTeras,2021-07-03 08:45:45+00:00,"ATURAN BARU, Keluar Masuk Ambon Wajib Lampirkan Hasil PCR Negatif dan Kartu Vaksin https://t.co/xw0PeN5rK9",Maluku,Februari
deepmoviequote,2021-01-24 08:21:57+00:00,"Janganlah beri vaksin pada frontliner dulu, kalau vaksin tak berkesan, naya rakyat nanti, bagi je pada ahli politik dulu, kalau vaksin tu tak berjaya, rakyat selamat lagi...",Aceh,Januari
andamb91,2021-07-07 04:42:40+00:00,"@mrs_enci Kota Kupang Vaksin 12-17 ada kok, ini lagi daftarin anak umur 14 tahun . Sabtu dan Minggu besok di Lapangan Kejati",Nusa Tenggara Timur,Maret
ikasuswant,2021-04-27 15:15:22+00:00,"@enokreti Siap siap mwenangis niiih kalo suntik TT reet 😭😭😭😭😭😭😭
Vaksin tapi aku ra nangis kok mau 🤣🤣🤣🤣🤣",DI Yogyakarta,April
krisparidewi,2021-03-09 01:59:13+00:00,"@tuadiii Belom aditt, sudah didata tp gtau kpn vaksin. Takut hemmmm",Nusa Tenggara Barat,Maret
refo_fn,2021-04-27 18:12:31+00:00,"vaksin = sehat ×
vaksin = meriang √",Jawa Timur,April
ranggaerfizal,2021-03-01 09:42:24+00:00,"Wartawan waktu mau vaksin ditanya penyakit penyerta, buntu",Sumatera Selatan,Maret
mzulkifli,2021-03-20 08:57:33+00:00,"Wajib Lengkap Vaksin, Jalani Ujian Saringan Sebelum Daki Gunung Kinabalu https://t.co/qWzqA6bssd",Aceh,Maret
Yonif_PR_433,2021-03-21 06:03:13+00:00,"Vaksin Aman dan Halal

@divif3kostrad 
@penkostrad 
@pararaider432kariango 
@pararaider431 
@persitranting4_ypr433 @ Asrama Militer 433 sambueja Maros https://t.co/MtazwqN1Ab",Sulawesi Selatan,Maret
RayLatumahina,2021-07-06 22:10:06+00:00,"@angkasapura172 Min, saya mau berangkat dari Surabaya ke Jayapura. Berarti saya hanya butuh sertifikat vaksin dan tes antigen 1 x 24 jam saja ya?",Papua,Februari
PolsekPlaju3,2021-01-13 04:13:51+00:00,Ayo Kita vaksin bersama Bapak Presiden Jokowi  serentak melaksanakan Vaksin hari pertama #VaksinasiMelawanPandemi https://t.co/9euVV86ZQB,Sumatera Selatan,Januari
naadns,2021-03-28 21:17:59+00:00,@tanyainrl bokap udah vaksin pertama,Sulawesi Selatan,Maret
MangGalih,2021-04-27 09:44:16+00:00,Akhirnya dapet undangan vaksin juga dari banjar tempat tinggal. Bali memang top lah untuk urusan kecepatan vaksin covid-19 ini 👍. Sehat-sehat semua semeton Bali. https://t.co/DtuT1bDhiv,Bali,April
pontianakpost1,2021-07-09 06:02:17+00:00,"Disiplin Prokes dan Segera Vaksin   
Kasus Covid-19 Gejala Happy Hypoxia Ditemukan https://t.co/PnVpD6M2c1",Kalimantan Barat,April
Adang87570414,2021-02-27 05:15:19+00:00,@msaid_didu Biar dpt vaksin kelas vpip,Jawa Barat,Februari
SasongkoAldhy,2021-01-07 04:10:50+00:00,"@jokowi Saya mau, asal vaksin yg di pakai pak press juga nnti dipakai untuk saya dan masyarakat lain nya.",Kalimantan Timur,Januari
polsek_sentani,2021-06-24 09:00:30+00:00,Ayo vaksin.. https://t.co/z37ZPVGNEJ,Papua,Juni
RAsmaraningsih,2021-06-11 02:12:15+00:00,"Harus dong ya suntik vaksin agar pandemi bisa diatasi penyebarannya. 
. https://t.co/6A0Y9kPW0o",Sumatera Selatan,Juni
KominfotikLpg,2021-07-08 17:35:57+00:00,"Vaksin COVID-19 tidak membuat kita kebal 100% dari COVID-19, namun vaksin akan memicu pembentukan daya tahan tubuh dari virus penyebab COVID-19 sehingga risiko terinfeksi berkurang.

 https://t.co/BW3tKJ7hkV https://t.co/rIupFUn1rL",Lampung,Mei
nyompez,2021-07-07 00:29:36+00:00,vaksin tapi berkerumun🤡,Sulawesi Tenggara,Januari
bloggerborneo,2021-07-08 11:21:37+00:00,Alhamdulillah #BloggerBorneo Telah Mengikuti Proses #AyoVaksinCovid19 Tahap Pertama. Insya Allah Menunggu Jadwal Vaksin Selanjutnya untuk Mengikuti Tahap Kedua. #BloggerBorneo #KamekBlogger https://t.co/PSCCbiy2Vq,Kalimantan Barat,Januari
CarlyeLaj,2021-02-27 14:37:13+00:00,J&amp;J mohon kelulusan kecemasan vaksin COVID-19 | Berita Harian https://t.co/db6qrk9fCk,Kalimantan Tengah,Februari
ayiphotography,2021-07-09 20:13:36+00:00,"jadi vaksin yg sekarang gak ampuh?

 https://t.co/6f8v2Sudj2",Lampung,Januari
arriyav13,2021-01-13 07:19:10+00:00,"@iimfahima Org yg udh vaksin dan taat protokol, apa 100% ngga kena covid? Serius nanya.",Nusa Tenggara Barat,Januari
ayahnayaka,2021-01-23 08:54:16+00:00,"@ondhell @ini_d00m @snjayajonggrang @KemenkesRI Stiker khusus itu ya berupa barcode. Di atas sdh dijelaskan, dlm barcode ada data yg hanya diketahui pemerintah. Kalau vaksin dipalsukan akan ketahuan karena data barcode bisa dibandingkan dg data pemerintah.",Jawa Barat,Januari
