username,date,content,user_location,bulan
Rubbi71335619,2021-05-27 02:07:42+00:00,"Vaksin astrazeneca aman sudah sesuai standar yang dibuat oleh WHO dan BPOM.

Damai Nusantara https://t.co/5BAuKcK0WL",Kalimantan Utara,Januari
bloggerborneo,2021-07-08 11:21:37+00:00,Alhamdulillah #BloggerBorneo Telah Mengikuti Proses #AyoVaksinCovid19 Tahap Pertama. Insya Allah Menunggu Jadwal Vaksin Selanjutnya untuk Mengikuti Tahap Kedua. #BloggerBorneo #KamekBlogger https://t.co/PSCCbiy2Vq,Kalimantan Barat,Mei
zailaniefiqrie,2021-07-10 06:58:20+00:00,@findantisym Demam abis vaksin wajar koook. Berarti vaksinnye bekerje.,Kalimantan Barat,Juni
Muji_fly,2021-06-27 01:43:44+00:00,"good job team.
tim vaksin jateng.
UNIMUS dan STIKes Karya Husada. @ GOR Jatidiri Semarang https://t.co/TjCewh6Gzk",Jawa Tengah,Juni
Arni80482757,2021-06-19 02:37:03+00:00,"Panglima TNI: TNI-Polri Dukung Program Satu Juta Vaksin Perhari Dengan Tetap Terapkan Prokes 5M

NKRI Damai
https://t.co/1EOh3btoua",Kalimantan Utara,Maret
krupukaci,2021-01-27 12:05:22+00:00,"Cie calon calon terima vaksin @Natashanomi @dindarichfiela 

Biar raker makin kuat",Banten,Januari
miqdarzii,2021-04-29 08:34:19+00:00,Beberapa cabang lagi dijaga polisi karena mau terima vaksin buat dibagikan ke masing2 daerah. Terus polisinya minta dibayar tp perusahaan gamau karna emang CoC. Dasar pulici ugghhh,Banten,April
rizky_ferdiana,2021-04-25 14:34:15+00:00,"Asa kecewa kieu ngadukung vaksin tapi acan wae aya jadwal, ai barudak nu antivax kadon divaraksin 🤣",Jawa Barat,April
SentralTimur,2021-07-06 14:02:53+00:00,"Masuk Balai Kota Ambon Wajib Tunjukkan Kartu Vaksin Covid-19
https://t.co/xvRpZPWbcY",Maluku Utara,Maret
ManEyeMan,2021-02-27 13:37:41+00:00,Nanti kalu free nak tweet tentang cara nak melaporkan AEFI vaksin,Kalimantan Tengah,Februari
muz_azzam,2021-03-28 04:20:37+00:00,"@ken_dunn1 @DGHisham @Khairykj &amp; tak tau knp total number tu dicombined for dose 1 &amp; dose 2! Boh are same receiver kot. Game nak tunjuk big numbers, but in reality, rate still low. KKM/Mosti/JK vaksin takde data analyst ke?",Aceh,Maret
syifa_fwz,2021-07-10 09:29:50+00:00,"@wijanarkos @DalamIstana Menurutku om @DalamIstana bukan nyuruh orang anti vaksin. Yang dia kritik itu pemerintah, kalo saja pemerintah punya tekad kuat basmi pandemi, sesulit apapun itu akan diperjuangkan Mau cole chain atau apapun itu rintangannya. 
Pemerintah pakai vaksin sinovac karna ada sesuatu"". https://t.co/wLv3xDldYb",Lampung,Februari
amrisimanjunta3,2021-04-24 08:29:27+00:00,"Jangan ragu...Belum Vaksin Monggo walau Bulan Puasa
@kemendespdtt 
@halimiskandarnu 
@taufikmadjid 
@malik_haramain 
@AkhirNasution15 
@TPPISUMUT 
@dina_lisari 
@ https://t.co/rzU4pFO70M",Aceh,April
HumasMenteng,2021-06-29 14:23:43+00:00,"Gerai Vaksin Presisi Polsek Metro Menteng

@divisihumaspolri @poldametrojaya
@PolresJakPus #divisihumaspolri #poldametrojaya
#polresmetrojakartapusat https://t.co/o3r4VIv425",DKI Jakarta,Juni
fareast231217,2021-02-27 03:35:32+00:00,Come on bro.. aku frontline penang dh dpt vaksin dh semalam https://t.co/eE5gLBpmUw https://t.co/fnCQfUnQ1H,Aceh,Februari
sayaizin,2021-06-28 12:32:10+00:00,"Yah filsop semarang udah tutup ternyata, padahal lagi ada gratis kopi yg udah vaksin. Masa yo ke jogja lagi kan jauh 😕.",Jawa Tengah,Juni
pepenvw,2021-04-25 19:08:02+00:00,@ChatieLie Tapi pean sdh vaksin AQ blm,Jawa Timur,April
PolsekPlaju3,2021-01-14 09:21:54+00:00,"Momen Kapolda Sumsel Irjen Pol. Prof. Dr. Eko Indra Heri S, M.M. Bersama Gubernur Sumsel dan Pangdam II Sriwijaya di suntikan Vaksin Sinovac Covid-19 https://t.co/swI6nOfKim",Sumatera Selatan,Januari
AmirahWahdi,2021-04-26 14:38:55+00:00,"Kan saya jadi, ""WTF, lo g tau apa kalau kita pake hormonal contraceptive risiko kena embolinya berapa besar? Vaksin Covid aja risiko 1:1 juta lo pada heboh. Mamam noh KB risikonya 1000 kali lipat dari vaksin Covid"".",DI Yogyakarta,April
nceliasaputri,2021-02-14 05:39:09+00:00,"@awangpwk Hehe iya bnyak kak, yg d vaksin jg bnyak soale",Kalimantan Timur,Februari
ummuSyufaqah,2021-05-29 07:45:19+00:00,Jawapan aku mudah je .Kita digalakkan ambik vaksin nie.Kalau berpenyakit takpe.isi je borang dulu .Nanti refer doktor.Kalau untuk  pilih jenis vaksin nie.Depends la untuk bhgian vaksin nak bg y mana ..Sy takde kuasa untuk tentu kan,Sulawesi Utara,Mei
pidutMFZ,2021-03-19 06:31:52+00:00,"Aku harap yang editor Harian Metro sekali dengan Harian Metro ni kena saman. Damage has been done kot, orang lain punya lah put effort nak make sure rakyat dapat vaksin, yang si bodoh ni pulak siap buat tajuk misleading. No wonder lah sekarang orang dah tak baca paper",Aceh,Maret
manaf_farid,2021-02-25 01:50:50+00:00,"Semakin gak paham ambek negoro, opo urgensi e tahanan KPK di suntik vaksin covid-19!?",Jawa Timur,Februari
dwie_leatary,2021-03-21 13:53:57+00:00,Bisa gak sih lansia gak perlu vaksin?. 🙄😟 https://t.co/0sToINstXK,DI Yogyakarta,Maret
rrooel,2021-03-28 09:37:16+00:00,@indria_vitri @blogdokter Itu pake vaksin AstraZeneca?,DKI Jakarta,Maret
SutanSee,2021-06-10 00:12:22+00:00,"Ahli Virologi &amp; Molekuler Biologi Pastikan Semua Vaksin Aman
https://t.co/PfqEd86Yai
Disiplin Prokes 5M",Sumatera Barat,Juni
ONation45,2021-04-23 06:23:09+00:00,"Tips sebelun vaksin
https://t.co/p18cOZAtth https://t.co/pl3JL7ps7V",Jawa Timur,April
Handoko75161314,2021-01-17 12:37:52+00:00,"@MigaWempy @rebon_alus sederhana saja..

buat aturan, bahwa imunisasi vaksin covid 19 itu bersifat sukarela

tak perlu di wajibkan",Bali,Januari
1970suroso,2021-04-24 06:17:07+00:00,Vaksin tidak membatalkan puada https://t.co/fpdKG9tM5A,Aceh,April
kozirama,2021-06-29 15:50:37+00:00,"Pertanyaan yang mungkin bodoh, kenapa vaksin gak disebar ke tempat2 swab ya? Kan banyak tuh jadi kerumunan bisa dipecah, udah ada nakesnya pulak.",Jawa Barat,Juni
gustibrewon,2021-07-04 04:54:25+00:00,"Yth Tim @KemenkesRI , sudah sepekan, ada keluhan terkait Stok Vaksin AstraZeneca dosis kedua, di Kota Kupang- NTT. @LaporCovid @kemenkomarves @jokowi @RadioElshinta @kumparan",Nusa Tenggara Timur,Juni
ondolz,2021-07-10 08:03:39+00:00,Antrian Vaksin yang sangat prokes sekali.. https://t.co/rPxhwg8WSb,Sulawesi Selatan,Januari
RitaAndrianii,2021-03-26 07:45:25+00:00,"@burgermini22 antri vaksin kak 
mubaalll haha",DI Yogyakarta,Maret
AgismaDF,2021-06-29 22:27:01+00:00,"@mo_afifuddin @findme_agung @pak_oke1 Peeehhh… Ruameneee ket mau bengiii,,. Aku bar vaksin kedua teler ra ruh ndunyo! 😒",Jawa Timur,Juni
chedin_bm,2021-05-29 08:22:05+00:00,@mighvv jangan cam tu.. tangkap.. jab vaksin teruih.. jenis cam ni la nak kena cari.. jangan cakap banyak dah.. klu boleh bawak geng vat69 ka.. kdo 21 ka..lengkap senjata.. pegang.. jab..,Aceh,Mei
annisagustyasti,2021-02-22 06:38:58+00:00,Balada vaksin,Jawa Tengah,Februari
arraayyy,2021-07-10 12:11:18+00:00,"@aalllszee ada juga yang ngantukan, tpi ntar vaksin yang kedua efeknya pegel wkw",Kalimantan Barat,Januari
gustibrewon,2021-07-04 05:12:07+00:00,Ini salah satu saja contoh keluhan  terkait stok dosis kedua vaksin Astrazeneca di Kota Kupang. @KemenkesRI  @KawalCOVID19 https://t.co/4XhCHfHX53,Nusa Tenggara Timur,Mei
Risnaen_NA,2021-07-10 08:43:27+00:00,Abis vaksin lgsng demam 🙂🙏🏻,Kalimantan Barat,April
_samaraporto,2021-06-17 00:21:34+00:00,"Yuk vaksin untuk mengurangi potensi terjangkit Covid-19
Bangsa Kuat https://t.co/n8QTtoOkqP",Kalimantan Utara,Februari
ppn_ambon,2021-04-05 01:18:03+00:00,"himbauan utk seluruh pegawai agar turut memantau pekerjaan pembangunan fisik PPN Ambon, serta penerapan PNBP pasca-produksi.
Subkoordinator TU menambahkan mengenai jadwal pelaksanaan vaksin pada hari Rabu.
#PpnAmbonUntukMaluku
#KKPRebound
#BanggaJadiNelayan 
@kkpgoid @djpt_kkp",Maluku,Februari
noraainiad___,2021-05-29 13:16:45+00:00,"While Selangor:
 berebut2 orang nak vaksin.. sampai sanggup dtg even tak de appt (bfr PKP) https://t.co/RGi87q2ukY",Aceh,Mei
deviyuliawati,2021-04-14 10:44:32+00:00,"Kalo urusan2 begini mah harus nomor 1. Tapi kalo soal kerjaan, ya tahu sendirilah ya. Wakil rakyat negeri ondel-ondel. 😪😪😪 Btw, itu vaksin the cloudest udah teruji belum sih? https://t.co/IGHPOx1tXx",Jambi,April
ztoenk,2021-01-12 07:46:02+00:00,"Penting..!!
Beberapa hoax &amp; fakta terkait Vaksin #COVID19

Courtesy dr 𝗠𝘂𝘀𝗹𝗶𝗺 𝗞𝗮𝘀𝗶𝗺 SP-THT KL (IG) https://t.co/oBZWHK3boq",Sumatera Utara,Januari
TkangJalanJajan,2021-07-10 07:21:30+00:00,@dodon_jerry Segera dong vaksin... Biar gampang mau urus ini itu,Kalimantan Barat,Maret
newkim939,2021-05-18 17:13:52+00:00,@mee_iam_ Iyaa mii..sm ky molly kl lg d vaksin anteng...,Jawa Barat,Mei
lendirgyarados,2021-06-27 05:48:15+00:00,@Bandungfess Vaksin lah... Kumaha sih maneh mah jelema nu kitu kalaka didengekeun.,Bali,Juni
PanPanMato,2021-06-27 11:53:36+00:00,Abg ipaq aku dpt tarikh vaksin tp time dia kena cucuk pada jam 5.30am 🥴🥴🥴 hahaa mysejahtera nie mmg sewel ka cmna.,Aceh,Juni
Nabilafatul,2021-04-20 04:09:25+00:00,Dan akhirnya hari ini menuelesaikan tahapan vaksin ke-2. https://t.co/Xjq2jo1btK,Sulawesi Selatan,April
bnpermadi,2021-07-10 04:58:57+00:00,"Sabar dulu yekan mau pulang pun gabisa, belum vaksin.",Lampung,Januari
LiomLunik,2021-06-29 01:35:43+00:00,"Vaksin dan prokes solusi jitu atasi pandemi.

Doa Untuk Bangsaku https://t.co/qzVnQX56dX",Gorontalo,Januari
Arie_Kriting,2021-06-29 17:02:26+00:00,"Pandemi ini melelahkan, bikin kuatir terus, sungguh menyerap energi.

Semoga segera berakhir dan kita semua berhasil melaluinya dalam keadaan baik.

Mari lebih giat mengingatkan sekitar kita untuk selalu tertib dan segerakan vaksin. 

Semoga keadaan segera membaik.",DKI Jakarta,Juni
noviafatma22,2021-02-13 08:59:52+00:00,Vaksin kedua 💉,Jawa Tengah,Februari
IndonesiaSehatt,2021-07-09 05:23:40+00:00,"Vaksin Covid-19 produksi Sinovac aman dan halal

#BersatuLawanCovid19
#NegeriPulihDenganVaksin https://t.co/tDWL2055WJ",Lampung,Februari
kangborgigi,2021-02-17 22:49:48+00:00,Jadwal Vaksin tahap 2 ku https://t.co/2EWYzzuigF,Bali,Februari
cakasana,2021-02-21 01:18:31+00:00,"Gini. Gue nakes &amp; divaksin 2x. Tp gue berisiko kalau ketularan dan asimptomatik, gue bs jd superspreader di rumah ke keluarga gue yg sampai saat ini belum dapet jatah vaksin (Bokap baru mau antri karena geriatri)

Sementara mereka, satu rumah LANGSUNG DIVAKSIN. Kan tai kucing.",Jawa Timur,Februari
Jeffripratamaa_,2021-07-10 11:27:47+00:00,Masih sebal lengan habis kena vaksin nin hmmm,Kalimantan Barat,Mei
Syakireng,2021-06-29 19:03:53+00:00,Wuu ada orang dapat cucuk vaksin esok 🥴,Sulawesi Utara,Juni
Kampret_Sakau15,2021-06-25 00:33:39+00:00,"Ayo melakukan vaksin yang tidak akan didenda. 
Damai Indonesiaku https://t.co/5PpE9RrKCI",Kepulauan Bangka Belitung,Juni
AjikWah,2021-04-21 08:42:10+00:00,@sprmndrp @BaleBengong Wahh.. yg penting uda di vaksin aja om..,Bali,April
Krisharsandi,2021-03-29 17:30:14+00:00,@enricobenarivo Diatas 50% yes. Dikit lg kalo kantor2 dah pada vaksin mandiri jg bakal los dol ini,Kalimantan Tengah,Maret
ella_shofia,2021-03-27 02:48:59+00:00,"@cantik_cantik_ @irfan_nuruddin sudah ada, Bu
vaksin tetes polio",Jawa Tengah,Maret
DyjPogue,2021-05-29 23:48:05+00:00,I’m so mad w all this antivaxx people. Lpstu ckp org vaksin ikut mufti mcm lembu. Tak bergantung pada Allah. Ehh kau ambik apa doh?,Papua,Mei
Tryyy_,2021-07-09 20:08:53+00:00,"Kira"" Kalau gak tidur sama sekali, terus bentar vaksin gpp kali ya? Haha",Sulawesi Selatan,Januari
irfanfauzan58,2021-05-21 02:32:26+00:00,Ngetweet dulu ah mumpung udh vaksin yg ke-2,Jawa Barat,Mei
triianaayu,2021-03-24 21:33:16+00:00,"@ribonk Dok, kmren iseng ngecek NIK di peduli lindungi statusny centang ijo “siap menerima vaksin” ( bbrp tmn nyoba “tidak terdaftar”) apa artiny sy blh vaksin? Di keterangan cm tertulis bisa di selurh faskes vaksin covid, jd g tau msti kmn dan kapan, ada pencerahan dok?",DI Yogyakarta,Maret
vafirdausi,2021-03-08 03:18:32+00:00,"Ikhtiar vaksin 
#VaksinPulihkanNKRI 
@tirta_hudhi 
@DitjenPajakRI https://t.co/wyHvPMlSgu",Nusa Tenggara Barat,Maret
Prasety72595950,2021-04-29 12:43:13+00:00,@FirzaHusain India waktu itu sempat embargo vaksin.....ternyata oh ternyata...,DKI Jakarta,April
hudattamini,2021-03-25 00:39:39+00:00,@MrsRachelIn @jokowi Kalo wartawan itu manusia brengsek yang tdk punya adab ..... Apalagi mengatasnamakan dewan pers ..... Tdk lihatkah waktu diadakan Vaksin ke wartawan dihadiri Jokowi ..... ??? Si Anies tdk keliatan batang hidungnya ..... Mungkin lagi siap2 dipanggil KPK  😛,Kalimantan Timur,Maret
Imronspilner57,2021-03-29 13:28:32+00:00,Udah pada d vaksin blom? Kloh tidak mau yah udah. Berati #AndaGolonganKami https://t.co/bhBpDp22V8,Sulawesi Utara,Maret
aoi_usagi79,2021-04-29 22:11:16+00:00,"@katzen_jammer Cmiiw setau saya AZ dan J &amp; J itu platform vaksinnya viral vector. DNA virus dibawa virus lain yg sdh dimodifikasi agar aman. Mnrt FDA seharusnya tdk bs integrasi ke genom. Boleh tahu capture jurnal itu dr mana? 
Utk vaksin mRNA, krn mRNA ini turunan dr DNA, dia ga ke inti sel",Kalimantan Tengah,April
nncm18,2021-05-29 10:04:21+00:00,"Lelaki lebih ramai, tapi mana yek dorg ni???? Mungkin kat maeps or kat pusat vaksin?? Tunggu nanti sis cari sampai dapat.... https://t.co/bAVv2Kpfc1",Sulawesi Utara,Mei
NabilaMardzuki,2021-04-29 14:27:04+00:00,Sedih tengok makin ramai rakyat kita yang menolak mentah vaksin  😭 https://t.co/Fdrx6RLSqV,Sulawesi Utara,April
DwPurnamawati,2021-04-22 21:11:34+00:00,"@tatharahmawidya Klo ga karena vaksin mending ngampet aja ke faskes ini....
Kudu bakoh ya Tat, sehat2 terus di sana....",DI Yogyakarta,April
pontianakpost1,2021-07-08 04:49:20+00:00,"Zona Kuning, Ajukan Penambahan Vaksin https://t.co/QPmA3dSVcq",Kalimantan Barat,April
02Papua,2021-07-09 12:20:41+00:00,"94 Persen Vaksin Pfizer Efektif Cegah Infeksi Covid-19 Tanpa Gejala

Yuk Disiplin PPKM

https://t.co/HpZ2h2FBoY",Papua Barat,Maret
JOINLampung,2021-07-10 04:31:56+00:00,"@LsOwien Bukankah vakainasi memiliki berbagai syarat dok, kalau sdg mengalami penurunan imunitas sebaiknya ditunda utk vaksin?",Lampung,Mei
bahtranrm,2021-04-13 08:24:50+00:00,Semakin aman dengan vaksin #sentravaksinbumn https://t.co/TmB51YhzfM,Sumatera Utara,April
dianhadi,2021-02-27 02:16:17+00:00,"jadi gubernur kan udah dapet vaksin pak, ngapain2 repot2 jadi koruptor juga? https://t.co/yvHuoKJ7SL",Banten,Februari
papuachanneltv,2021-07-06 01:37:09+00:00,"PENUMPANG KELUAR DAN MASUK RAJA AMPAT WAJIB TUNJUKAN SERTIFIKAT VAKSIN   #papua #papuabarat #PapuaUpdate #beritapapua #papuaterkini #jendelapapua #rajaampat #Covid19 #pakaimasker 

https://t.co/XFnP2eIU08 https://t.co/tDqw9ZFMtg",Papua Barat,Januari
kembangkertas97,2021-04-22 11:29:49+00:00,&lt;~ Udah diperbolehkan vaksin sama https://t.co/wF69Ns4TWQ 🤗,Jawa Tengah,April
bellayuanda,2021-07-10 03:19:44+00:00,"Ditelpon pagi2 akhirnya teman bertekad vaksin hri ini walaupun keluarganya belum mau, bilangnya biar aku jdi cth dulu bel sambil buat bujuk doain yaa
Ya ampun terharu edukasi keluarga sendiri emg kdg tuh susah banget tpi harus pelan2, ketulusan dan kebaikan seringnya sampai kok",Kalimantan Barat,Januari
AsarelaEmelia3,2021-05-29 23:56:26+00:00,Kenapa sih efek vaksin lama banget 😭,Papua,Mei
bumagda_,2021-05-28 03:43:31+00:00,"Tadi waktu antri registrasi, ngobrol sama ibu2 umur 60 tahun. Rumahnya di srengseng sawah, ke Istora naik kendaraan umum. Ibunya bilang, ""saya berangkat jam 5.30 pagi mbak. Orang orang dikampung saya pada gak mau vaksin. Saya yang pertama nih di umur 60an yang vaksin""",DKI Jakarta,Mei
watikasbi,2021-03-28 02:56:38+00:00,Abis vaksin yuk bun @yukekusuma https://t.co/IbQFSzVrLz,Banten,Maret
dokterimun_id,2021-01-29 02:09:45+00:00,"4. Vaksin novavax mempunyai kemampuan untuk menetralisasi strain B.1.1.7 yang beredar di UK, sehingga tetap efektif tanpa modifikasi

5. Vaksin protein subunit mudah dimodifikasi dengan memasukkan komponen baru, spt strain B.1.351 dari Afsel yang kemungkinan kurang efektif",DKI Jakarta,Januari
pranyotoagus67,2021-03-26 06:33:21+00:00,Dengan vaksin kita berihtiar agar terhindar dari covid namun harus tetap patuhi Prokes #AyoVaksinTetap5M https://t.co/Wyxe9m6Ool,Kalimantan Selatan,Maret
ztoenk,2021-01-27 13:57:07+00:00,"Menteri Riset dan Teknologi (Menristek)/ Kepala Badan Riset dan Inovasi Nasional (BRIN) Bambang PS Brodjonegoro mengatakan uji klinis fase 1 vaksin Merah Putih diperkirakan paling cepat mulai pertengahan 2021.

https://t.co/0zswO0ghLp",Aceh,Januari
dico_harefa,2021-03-28 13:18:32+00:00,Kmrin Vaksin Kedua pakai Sinovac beneran pegel sama Laper tambah Ngantuk dikit.. dua tiga hari hilang... https://t.co/Pai79vMfEA,DKI Jakarta,Maret
dr_koko28,2021-03-29 01:01:31+00:00,"Dikirimin buletin jurnal dari Perancis. Cerita mengenai vaksin, antibodi, dan sel-T. 

Sedikit printilan mengenai hal tsb sudah saya sampaikan ke publik Indonesia sejak Januari-April 2020. Itu sebabnya pada diajakin puasa/restriksi kalori, tidur awal malam, berjemur &amp; makan ikan.",Banten,Maret
BKIPM_MedanII,2021-03-29 04:05:35+00:00,"#SobatHoras pada hari jumat 26/3 seluruh pegawai SKIPM Medan II yang telah lulus screening test kesehatan awal telah disuntikkan vaksin covid-19 tahap 1 nih guyss, semoga semakin bugar dan terhindar dari covid 19 ya gaess @HumasBKIPM @EdiSant87082110 
#vaksin https://t.co/PFXZWjSbvD",Sumatera Utara,Maret
rianJebotriadi,2021-06-22 15:05:56+00:00,Ooooh besok jadwal vaksin kedua 😌,Riau,Juni
muntaco_LA86,2021-07-08 05:52:21+00:00,"@EnggalPMT Cm skrg mau ndak vaksin sdh d ancam ndak bisa terbang, ndak bisa urus SIM dan administrasi lainnya. Itu yg membuat mau tdk mau hrs vaksin",Kalimantan Barat,Mei
INyomanSetiawa2,2021-04-27 16:09:35+00:00,"Wujudkan *Commander Wish Kapolri* dalam Meningkatkan Transpormasi Operasional, Personil Polsek Padangbai kontrol penyimpanan vaksin Sinovak di Kespel P. Bai. 

@polreskarangasem.id
@karangasem_id
@infoamlapura 
@nyoman_suartinireal 
@madesuadnyananopa
@polisirepublikindonesia https://t.co/DqIElbRsRe",Nusa Tenggara Barat,April
iniyangpastiery,2021-01-29 13:19:02+00:00,"Orang lain :
Sbelum divaksin, istirahat yg cukup, abis inj diem 15-30 menit, pulang &amp; istirahat kalo ada gejala lapor

Me :
Abis jamal gila, tidur cuma sejam, lanjut vaksin, gk pake istirahat dijemput buat makan, trus ke ubud, pulang tidur 3 jam, lanjut jamal 2

Cepet mati muda🤣",Kalimantan Tengah,Januari
Arlanlay1,2021-06-26 02:01:56+00:00,Vaksin efektif cegah virus Covid-19 varian delta. Disiplin Atasi Pandemi https://t.co/OBCU52tR5m,Gorontalo,Juni
bucin_ter,2021-06-07 08:12:54+00:00,"Mutasi virus covid 19 kelangkaan vaksin, dan perkembangan wabah covid 19 menjadi alasan Saudi belum mengumumkan mekanisme penyelenggaraan haji tahun ini.

Dana Haji Aman
#StopHoaxDanaHaji https://t.co/dF778uEqpU",Maluku,Juni
awandanombakkk,2021-01-29 01:39:19+00:00,sebelum vaksin kudu sarapan ya?,Jawa Barat,Januari
hudattamini,2021-03-21 15:10:48+00:00,"@HabiebBass Kalo menghubungkan Vaksin Covid dengan kuat diranjang itu Jaka Sembung bawa golok ..... Sudah nggak nyambung, Goblok lagee ..... 😛😛😝",Kalimantan Timur,Maret
dundunchenk,2021-07-09 05:03:19+00:00,@zarazettirazr @tvOneNews Redaksi nya takut gk kebagian vaksin .....,Lampung,Maret
Lanang224,2021-06-18 00:08:32+00:00,"Vaksin melindungi masyarakat dari pandemi virus corona. 
Tanah air Beta https://t.co/o3BOz2aXwP",Kalimantan Utara,Mei
poteker_dimas,2021-01-10 13:01:35+00:00,@teofillin @PP_IAI Persiapan vaksin kak. Ketuanya kan mau jadi Apoteker pertama yg divaksin 😂,Kalimantan Timur,Januari
yudiwbs_saham,2021-05-22 00:39:07+00:00,"Jadi inget vaksin ""gotong royong"" haha https://t.co/nLpkgUuC7p",Jawa Barat,Mei
HariLaksonoPut5,2021-06-16 01:32:25+00:00,Antusias masyarakat untuk vaksin covid.. https://t.co/YNn7ZNFC2S,Sumatera Utara,Juni
SePradistya,2021-02-26 09:57:57+00:00,"Perasaan keluargaku enggak, ini beneran keluarganya dpt vaksin semua? https://t.co/8pyxxjkjq6",Kalimantan Selatan,Februari
derryanwar,2021-05-28 11:04:27+00:00,Bener-bener kek monitoring vaksin seharian di Cakung ngeliat banyak keajaiban dunia. Hujan pas lagi terik-teriknya. Literally terik panas banget siang bolong tp ujan deres BANGET hawanya panas jg :”),Banten,Mei
danielaeryth,2021-05-29 18:46:51+00:00,"Sampai satu masa nanti,geng yang takmau vaksin akan dikecam sepenuhnya mcm kerajaan la ni. Duk nampak la ni jalan yang terbaik adalah vaksin menyeluruh. Segala pkp lockdown semua ni takkan bagi impak yang besaq pun.",Aceh,Mei
samsamy15_sam,2021-06-29 12:53:47+00:00,Yang mau vaksin gratis silahkan waktu dan tempat... https://t.co/NojSFqBpG7,Sulawesi Selatan,Juni
puttdarr,2021-07-10 01:07:27+00:00,"Untung ibuku walau blm vaksin, dia ga kemakan hoax tetangga",Lampung,Juni
FiiZhang,2021-06-27 13:00:02+00:00,Vaksin sinovac di akui sama negara thailand ga yaa?,Jawa Barat,Juni
gustibrewon,2021-07-04 04:57:51+00:00,"sejumlah teman mengeluhkan melalui media sosial soal kesulitan mendapat vaksin Az dosis kedua. Pada dosis pertama, tersedia menyebar di berbagai fasyankes. kini sulit. ada apa? @KemenkesRI @LaporCovid @kemenkomarves @jokowi @RadioElshinta @kumparan",Nusa Tenggara Timur,Januari
